City,Date,RPM,NOx,CO2,SO2
Mumbai,03-09-2016,0,0,0,0
Mumbai,04-09-2016,0,0,0,0
Mumbai,05-09-2016,0,0,0,0
Mumbai,06-09-2016,0,0,0,0
Mumbai,07-09-2016,0,0,0,0
Mumbai,08-09-2016,0,0,0,0
Mumbai,09-09-2016,0,0,0,0
Mumbai,10-09-2016,0,0,0,0
Mumbai,11-09-2016,0,0,0,0
Mumbai,12-09-2016,0,0,0,0
Mumbai,13-09-2016,0,0,0,0
Mumbai,14-09-2016,0,0,0,0
Mumbai,15-09-2016,0,0,0,0
Mumbai,16-09-2016,0,0,0,0
Mumbai,17-09-2016,0,0,0,0
Mumbai,18-09-2016,0,0,0,0
Mumbai,19-09-2016,0,0,0,0
Mumbai,20-09-2016,0,0,0,0
Mumbai,21-09-2016,0,0,0,0
Mumbai,22-09-2016,0,0,0,0
Mumbai,23-09-2016,0,0,0,0
Mumbai,24-09-2016,0,0,0,0
Mumbai,25-09-2016,0,0,0,0
Mumbai,26-09-2016,0,0,0,0
Mumbai,27-09-2016,0,0,0,0
Mumbai,28-09-2016,0,0,0,0
Mumbai,29-09-2016,0,0,0,0
Mumbai,30-09-2016,0,0,0,0
Mumbai,01-10-2016,0,0,0,0
Mumbai,02-10-2016,0,0,0,0
Mumbai,03-10-2016,0,0,0,0
Mumbai,04-10-2016,0,0,0,0
Mumbai,05-10-2016,0,0,0,0
Mumbai,06-10-2016,0,0,0,0
Mumbai,07-10-2016,0,0,0,0
Mumbai,08-10-2016,0,0,0,0
Mumbai,09-10-2016,0,0,0,0
Mumbai,10-10-2016,0,0,0,0
Mumbai,11-10-2016,0,0,0,0
Mumbai,12-10-2016,0,0,0,0
Mumbai,13-10-2016,0,0,0,0
Mumbai,14-10-2016,0,0,0,0
Mumbai,15-10-2016,0,0,0,0
Mumbai,16-10-2016,0,0,0,0
Mumbai,17-10-2016,0,0,0,0
Mumbai,18-10-2016,0,0,0,0
Mumbai,19-10-2016,0,0,0,0
Mumbai,20-10-2016,0,0,0,0
Mumbai,21-10-2016,0,0,0,0
Mumbai,22-10-2016,0,0,0,0
Mumbai,23-10-2016,0,0,0,0
Mumbai,24-10-2016,0,0,0,0
Mumbai,25-10-2016,0,0,0,0
Mumbai,26-10-2016,0,0,0,0
Mumbai,27-10-2016,0,0,0,0
Mumbai,28-10-2016,0,0,0,0
Mumbai,29-10-2016,0,0,0,0
Mumbai,30-10-2016,0,0,0,0
Mumbai,31-10-2016,0,0,0,0
Mumbai,01-11-2016,0,0,0,0
Mumbai,02-11-2016,0,0,0,0
Mumbai,03-11-2016,0,0,0,0
Mumbai,04-11-2016,0,0,0,0
Mumbai,05-11-2016,0,0,0,0
Mumbai,06-11-2016,0,0,0,0
Mumbai,07-11-2016,0,0,0,0
Mumbai,08-11-2016,0,0,0,0
Mumbai,09-11-2016,0,0,0,0
Mumbai,10-11-2016,0,0,0,0
Mumbai,11-11-2016,0,0,0,0
Mumbai,12-11-2016,0,0,0,0
Mumbai,13-11-2016,0,0,0,0
Mumbai,14-11-2016,0,0,0,0
Mumbai,15-11-2016,0,0,0,0
Mumbai,16-11-2016,0,0,0,0
Mumbai,17-11-2016,0,0,0,0
Mumbai,18-11-2016,0,0,0,0
Mumbai,19-11-2016,0,0,0,0
Mumbai,20-11-2016,0,0,0,0
Mumbai,21-11-2016,0,0,0,0
Mumbai,22-11-2016,0,0,0,0
Mumbai,23-11-2016,0,0,0,0
Mumbai,24-11-2016,0,0,0,0
Mumbai,25-11-2016,0,0,0,0
Mumbai,26-11-2016,0,0,0,0
Mumbai,27-11-2016,0,0,0,0
Mumbai,28-11-2016,0,0,0,0
Mumbai,29-11-2016,0,0,0,0
Mumbai,30-11-2016,0,0,0,0
Mumbai,01-12-2016,0,0,0,0
Mumbai,02-12-2016,0,0,0,0
Mumbai,03-12-2016,0,0,0,0
Mumbai,04-12-2016,0,0,0,0
Mumbai,05-12-2016,0,0,0,0
Mumbai,06-12-2016,0,0,0,0
Mumbai,07-12-2016,0,0,0,0
Mumbai,08-12-2016,0,0,0,0
Mumbai,09-12-2016,0,0,0,0
Mumbai,10-12-2016,0,0,0,0
Mumbai,11-12-2016,0,0,0,0
Mumbai,12-12-2016,0,0,0,0
Mumbai,13-12-2016,0,0,0,0
Mumbai,14-12-2016,0,0,0,0
Mumbai,15-12-2016,0,0,0,0
Mumbai,16-12-2016,0,0,0,0
Mumbai,17-12-2016,0,0,0,0
Mumbai,18-12-2016,0,0,0,0
Mumbai,19-12-2016,0,0,0,0
Mumbai,20-12-2016,0,0,0,0
Mumbai,21-12-2016,0,0,0,0
Mumbai,22-12-2016,0,0,0,0
Mumbai,23-12-2016,0,0,0,0
Mumbai,24-12-2016,0,0,0,0
Mumbai,25-12-2016,0,0,0,0
Mumbai,26-12-2016,0,0,0,0
Mumbai,27-12-2016,0,0,0,0
Mumbai,28-12-2016,0,0,0,0
Mumbai,29-12-2016,0,0,0,0
Mumbai,30-12-2016,0,0,0,0
Mumbai,31-12-2016,0,0,0,0
Mumbai,01-01-2017,0,0,0,0
Mumbai,02-01-2017,0,0,0,0
Mumbai,03-01-2017,0,0,0,0
Mumbai,04-01-2017,0,0,0,0
Mumbai,05-01-2017,0,0,0,0
Mumbai,06-01-2017,0,0,0,0
Mumbai,07-01-2017,0,0,0,0
Mumbai,08-01-2017,0,0,0,0
Mumbai,09-01-2017,0,0,0,0
Mumbai,10-01-2017,0,0,0,0
Mumbai,11-01-2017,0,0,0,0
Mumbai,12-01-2017,0,0,0,0
Mumbai,13-01-2017,0,0,0,0
Mumbai,14-01-2017,0,0,0,0
Mumbai,15-01-2017,0,0,0,0
Mumbai,16-01-2017,0,0,0,0
Mumbai,17-01-2017,0,0,0,0
Mumbai,18-01-2017,0,0,0,0
Mumbai,19-01-2017,0,0,0,0
Mumbai,20-01-2017,0,0,0,0
Mumbai,21-01-2017,0,0,0,0
Mumbai,22-01-2017,0,0,0,0
Mumbai,23-01-2017,0,0,0,0
Mumbai,24-01-2017,0,0,0,0
Mumbai,25-01-2017,0,0,0,0
Mumbai,26-01-2017,0,0,0,0
Mumbai,27-01-2017,0,0,0,0
Mumbai,28-01-2017,0,0,0,0
Mumbai,29-01-2017,0,0,0,0
Mumbai,30-01-2017,0,0,0,0
Mumbai,31-01-2017,0,0,0,0
Mumbai,01-02-2017,0,0,0,0
Mumbai,02-02-2017,0,0,0,0
Mumbai,03-02-2017,0,0,0,0
Mumbai,04-02-2017,0,0,0,0
Mumbai,05-02-2017,0,0,0,0
Mumbai,06-02-2017,0,0,0,0
Mumbai,07-02-2017,0,0,0,0
Mumbai,08-02-2017,0,0,0,0
Mumbai,09-02-2017,0,0,0,0
Mumbai,10-02-2017,0,0,0,0
Mumbai,11-02-2017,0,0,0,0
Mumbai,12-02-2017,0,0,0,0
Mumbai,13-02-2017,0,0,0,0
Mumbai,14-02-2017,0,0,0,0
Mumbai,15-02-2017,0,0,0,0
Mumbai,16-02-2017,0,0,0,0
Mumbai,17-02-2017,0,0,0,0
Mumbai,18-02-2017,0,0,0,0
Mumbai,19-02-2017,0,0,0,0
Mumbai,20-02-2017,0,0,0,0
Mumbai,21-02-2017,0,0,0,0
Mumbai,22-02-2017,0,0,0,0
Mumbai,23-02-2017,0,0,0,0
Mumbai,24-02-2017,0,0,0,0
Mumbai,25-02-2017,0,0,0,0
Mumbai,26-02-2017,0,0,0,0
Mumbai,27-02-2017,0,0,0,0
Mumbai,28-02-2017,0,0,0,0
Mumbai,01-03-2017,0,0,0,0
Mumbai,02-03-2017,0,0,0,0
Mumbai,03-03-2017,0,0,0,0
Mumbai,04-03-2017,0,0,0,0
Mumbai,05-03-2017,0,0,0,0
Mumbai,06-03-2017,0,0,0,0
Mumbai,07-03-2017,0,0,0,0
Mumbai,08-03-2017,0,0,0,0
Mumbai,09-03-2017,0,0,0,0
Mumbai,10-03-2017,0,0,0,0
Mumbai,11-03-2017,0,0,0,0
Mumbai,12-03-2017,0,0,0,0
Mumbai,13-03-2017,0,0,0,0
Mumbai,14-03-2017,0,0,0,0
Mumbai,15-03-2017,0,0,0,0
Mumbai,16-03-2017,0,0,0,0
Mumbai,17-03-2017,0,0,0,0
Mumbai,18-03-2017,0,0,0,0
Mumbai,19-03-2017,0,0,0,0
Mumbai,20-03-2017,0,0,0,0
Mumbai,21-03-2017,0,0,0,0
Mumbai,22-03-2017,0,0,0,0
Mumbai,23-03-2017,0,0,0,0
Mumbai,24-03-2017,0,0,0,0
Mumbai,25-03-2017,0,0,0,0
Mumbai,26-03-2017,0,0,0,0
Mumbai,27-03-2017,0,0,0,0
Mumbai,28-03-2017,0,0,0,0
Mumbai,29-03-2017,0,0,0,0
Mumbai,30-03-2017,0,0,0,0
Mumbai,31-03-2017,0,0,0,0
Mumbai,01-04-2017,0,0,0,0
Mumbai,02-04-2017,0,0,0,0
Mumbai,03-04-2017,0,0,0,0
Mumbai,04-04-2017,0,0,0,0
Mumbai,05-04-2017,0,0,0,0
Mumbai,06-04-2017,0,0,0,0
Mumbai,07-04-2017,0,0,0,0
Mumbai,08-04-2017,0,0,0,0
Mumbai,09-04-2017,0,0,0,0
Mumbai,10-04-2017,0,0,0,0
Mumbai,11-04-2017,0,0,0,0
Mumbai,12-04-2017,0,0,0,0
Mumbai,13-04-2017,0,0,0,0
Mumbai,14-04-2017,0,0,0,0
Mumbai,15-04-2017,0,0,0,0
Mumbai,16-04-2017,0,0,0,0
Mumbai,17-04-2017,0,0,0,0
Mumbai,18-04-2017,0,0,0,0
Mumbai,19-04-2017,0,0,0,0
Mumbai,20-04-2017,0,0,0,0
Mumbai,21-04-2017,0,0,0,0
Mumbai,22-04-2017,0,0,0,0
Mumbai,23-04-2017,0,0,0,0
Mumbai,24-04-2017,0,0,0,0
Mumbai,25-04-2017,0,0,0,0
Mumbai,26-04-2017,0,0,0,0
Mumbai,27-04-2017,0,0,0,0
Mumbai,28-04-2017,0,0,0,0
Mumbai,29-04-2017,0,0,0,0
Mumbai,30-04-2017,0,0,0,0
Mumbai,01-05-2017,0,0,0,0
Mumbai,02-05-2017,0,0,0,0
Mumbai,03-05-2017,0,0,0,0
Mumbai,04-05-2017,0,0,0,0
Mumbai,05-05-2017,0,0,0,0
Mumbai,06-05-2017,0,0,0,0
Mumbai,07-05-2017,0,0,0,0
Mumbai,08-05-2017,0,0,0,0
Mumbai,09-05-2017,0,0,0,0
Mumbai,10-05-2017,0,0,0,0
Mumbai,11-05-2017,0,0,0,0
Mumbai,12-05-2017,0,0,0,0
Mumbai,13-05-2017,0,0,0,0
Mumbai,14-05-2017,0,0,0,0
Mumbai,15-05-2017,0,0,0,0
Mumbai,16-05-2017,0,0,0,0
Mumbai,17-05-2017,0,0,0,0
Mumbai,18-05-2017,0,0,0,0
Mumbai,19-05-2017,0,0,0,0
Mumbai,20-05-2017,0,0,0,0
Mumbai,21-05-2017,0,0,0,0
Mumbai,22-05-2017,0,0,0,0
Mumbai,23-05-2017,0,0,0,0
Mumbai,24-05-2017,0,0,0,0
Mumbai,25-05-2017,0,0,0,0
Mumbai,26-05-2017,0,0,0,0
Mumbai,27-05-2017,0,0,0,0
Mumbai,28-05-2017,0,0,0,0
Mumbai,29-05-2017,0,0,0,0
Mumbai,30-05-2017,0,0,0,0
Mumbai,31-05-2017,0,0,0,0
Mumbai,01-06-2017,0,0,0,0
Mumbai,02-06-2017,0,0,0,0
Mumbai,03-06-2017,0,0,0,0
Mumbai,04-06-2017,0,0,0,0
Mumbai,05-06-2017,0,0,0,0
Mumbai,06-06-2017,0,0,0,0
Mumbai,07-06-2017,0,0,0,0
Mumbai,08-06-2017,0,0,0,0
Mumbai,09-06-2017,0,0,0,0
Mumbai,10-06-2017,0,0,0,0
Mumbai,11-06-2017,0,0,0,0
Mumbai,12-06-2017,0,0,0,0
Mumbai,13-06-2017,0,0,0,0
Mumbai,14-06-2017,0,0,0,0
Mumbai,15-06-2017,0,0,0,0
Mumbai,16-06-2017,0,0,0,0
Mumbai,17-06-2017,0,0,0,0
Mumbai,18-06-2017,0,0,0,0
Mumbai,19-06-2017,0,0,0,0
Mumbai,20-06-2017,0,0,0,0
Mumbai,21-06-2017,0,0,0,0
Mumbai,22-06-2017,0,0,0,0
Mumbai,23-06-2017,0,0,0,0
Mumbai,24-06-2017,0,0,0,0
Mumbai,25-06-2017,0,0,0,0
Mumbai,26-06-2017,0,0,0,0
Mumbai,27-06-2017,0,0,0,0
Mumbai,28-06-2017,0,0,0,0
Mumbai,29-06-2017,0,0,0,0
Mumbai,30-06-2017,0,0,0,0
Mumbai,01-07-2017,0,0,0,0
Mumbai,02-07-2017,0,0,0,0
Mumbai,03-07-2017,0,0,0,0
Mumbai,04-07-2017,0,0,0,0
Mumbai,05-07-2017,0,0,0,0
Mumbai,06-07-2017,0,0,0,0
Mumbai,07-07-2017,0,0,0,0
Mumbai,08-07-2017,0,0,0,0
Mumbai,09-07-2017,0,0,0,0
Mumbai,10-07-2017,0,0,0,0
Mumbai,11-07-2017,0,0,0,0
Mumbai,12-07-2017,0,0,0,0
Mumbai,13-07-2017,0,0,0,0
Mumbai,14-07-2017,0,0,0,0
Mumbai,15-07-2017,0,0,0,0
Mumbai,16-07-2017,0,0,0,0
Mumbai,17-07-2017,0,0,0,0
Mumbai,18-07-2017,0,0,0,0
Mumbai,19-07-2017,0,0,0,0
Mumbai,20-07-2017,0,0,0,0
Mumbai,21-07-2017,0,0,0,0
Mumbai,22-07-2017,0,0,0,0
Mumbai,23-07-2017,0,0,0,0
Mumbai,24-07-2017,0,0,0,0
Mumbai,25-07-2017,0,0,0,0
Mumbai,26-07-2017,0,0,0,0
Mumbai,27-07-2017,0,0,0,0
Mumbai,28-07-2017,0,0,0,0
Mumbai,29-07-2017,0,0,0,0
Mumbai,30-07-2017,0,0,0,0
Mumbai,31-07-2017,0,0,0,0
Mumbai,01-08-2017,0,0,0,0
Mumbai,02-08-2017,0,0,0,0
Mumbai,03-08-2017,0,0,0,0
Mumbai,04-08-2017,0,0,0,0
Mumbai,05-08-2017,0,0,0,0
Mumbai,06-08-2017,0,0,0,0
Mumbai,07-08-2017,0,0,0,0
Mumbai,08-08-2017,0,0,0,0
Mumbai,09-08-2017,0,0,0,0
Mumbai,10-08-2017,0,0,0,0
Mumbai,11-08-2017,0,0,0,0
Mumbai,12-08-2017,0,0,0,0
Mumbai,13-08-2017,0,0,0,0
Mumbai,14-08-2017,0,0,0,0
Mumbai,15-08-2017,0,0,0,0
Mumbai,16-08-2017,0,0,0,0
Mumbai,17-08-2017,0,0,0,0
Mumbai,18-08-2017,0,0,0,0
Mumbai,19-08-2017,0,0,0,0
Mumbai,20-08-2017,0,0,0,0
Mumbai,21-08-2017,0,0,0,0
Mumbai,22-08-2017,0,0,0,0
Mumbai,23-08-2017,0,0,0,0
Mumbai,24-08-2017,0,0,0,0
Mumbai,25-08-2017,0,0,0,0
Mumbai,26-08-2017,0,0,0,0
Mumbai,27-08-2017,0,0,0,0
Mumbai,28-08-2017,0,0,0,0
Mumbai,29-08-2017,0,0,0,0
Mumbai,30-08-2017,0,0,0,0
Mumbai,31-08-2017,0,0,0,0
Mumbai,01-09-2017,0,0,0,0
Mumbai,02-09-2017,0,0,0,0
Mumbai,03-09-2017,0,0,0,0
Mumbai,04-09-2017,0,0,0,0
Mumbai,05-09-2017,0,0,0,0
Mumbai,06-09-2017,0,0,0,0
Mumbai,07-09-2017,0,0,0,0
Mumbai,08-09-2017,0,0,0,0
Mumbai,09-09-2017,0,0,0,0
Mumbai,10-09-2017,0,0,0,0
Mumbai,11-09-2017,0,0,0,0
Mumbai,12-09-2017,0,0,0,0
Mumbai,13-09-2017,0,0,0,0
Mumbai,14-09-2017,0,0,0,0
Mumbai,15-09-2017,0,0,0,0
Mumbai,16-09-2017,0,0,0,0
Mumbai,17-09-2017,0,0,0,0
Mumbai,18-09-2017,0,0,0,0
Mumbai,19-09-2017,0,0,0,0
Mumbai,20-09-2017,0,0,0,0
Mumbai,21-09-2017,0,0,0,0
Mumbai,22-09-2017,0,0,0,0
Mumbai,23-09-2017,0,0,0,0
Mumbai,24-09-2017,0,0,0,0
Mumbai,25-09-2017,0,0,0,0
Mumbai,26-09-2017,0,0,0,0
Mumbai,27-09-2017,0,0,0,0
Mumbai,28-09-2017,0,0,0,0
Mumbai,29-09-2017,0,0,0,0
Mumbai,30-09-2017,0,0,0,0
Mumbai,01-10-2017,0,0,0,0
Mumbai,02-10-2017,0,0,0,0
Mumbai,03-10-2017,0,0,0,0
Mumbai,04-10-2017,0,0,0,0
Mumbai,05-10-2017,0,0,0,0
Mumbai,06-10-2017,0,0,0,0
Mumbai,07-10-2017,0,0,0,0
Mumbai,08-10-2017,0,0,0,0
Mumbai,09-10-2017,0,0,0,0
Mumbai,10-10-2017,0,0,0,0
Mumbai,11-10-2017,0,0,0,0
Mumbai,12-10-2017,0,0,0,0
Mumbai,13-10-2017,0,0,0,0
Mumbai,14-10-2017,0,0,0,0
Mumbai,15-10-2017,0,0,0,0
Mumbai,16-10-2017,0,0,0,0
Mumbai,17-10-2017,0,0,0,0
Mumbai,18-10-2017,0,0,0,0
Mumbai,19-10-2017,0,0,0,0
Mumbai,20-10-2017,0,0,0,0
Mumbai,21-10-2017,0,0,0,0
Mumbai,22-10-2017,0,0,0,0
Mumbai,23-10-2017,0,0,0,0
Mumbai,24-10-2017,0,0,0,0
Mumbai,25-10-2017,0,0,0,0
Mumbai,26-10-2017,0,0,0,0
Mumbai,27-10-2017,0,0,0,0
Mumbai,28-10-2017,0,0,0,0
Mumbai,29-10-2017,0,0,0,0
Mumbai,30-10-2017,0,0,0,0
Mumbai,31-10-2017,0,0,0,0
Mumbai,01-11-2017,0,0,0,0
Mumbai,02-11-2017,0,0,0,0
Mumbai,03-11-2017,0,0,0,0
Mumbai,04-11-2017,0,0,0,0
Mumbai,05-11-2017,0,0,0,0
Mumbai,06-11-2017,0,0,0,0
Mumbai,07-11-2017,0,0,0,0
Mumbai,08-11-2017,0,0,0,0
Mumbai,09-11-2017,0,0,0,0
Mumbai,10-11-2017,0,0,0,0
Mumbai,11-11-2017,0,0,0,0
Mumbai,12-11-2017,0,0,0,0
Mumbai,13-11-2017,0,0,0,0
Mumbai,14-11-2017,0,0,0,0
Mumbai,15-11-2017,0,0,0,0
Mumbai,16-11-2017,0,0,0,0
Mumbai,17-11-2017,0,0,0,0
Mumbai,18-11-2017,0,0,0,0
Mumbai,19-11-2017,0,18.54,0,0
Mumbai,20-11-2017,0,24.57,0,0
Mumbai,21-11-2017,0,21.73,0,0
Mumbai,22-11-2017,0,18.83,0,0
Mumbai,23-11-2017,0,23.69,0,0
Mumbai,24-11-2017,0,23.81,0,0
Mumbai,25-11-2017,0,21.4,0,0
Mumbai,26-11-2017,0,22.3,0,0
Mumbai,27-11-2017,0,26.17,0,0
Mumbai,28-11-2017,0,32.21,0,0
Mumbai,29-11-2017,0,26.52,0,0
Mumbai,30-11-2017,0,27.5,0,0
Mumbai,01-12-2017,0,25.79,0,0
Mumbai,02-12-2017,0,29.7,0,0
Mumbai,03-12-2017,0,28.17,0,0
Mumbai,04-12-2017,0,26.61,0,0
Mumbai,05-12-2017,0,23.47,0,0
Mumbai,06-12-2017,0,21.11,0,0
Mumbai,07-12-2017,0,23.93,0,0
Mumbai,08-12-2017,0,21.25,0,193.86
Mumbai,09-12-2017,0,18.76,0,0
Mumbai,10-12-2017,0,19.5,0,0
Mumbai,11-12-2017,0,23.32,0,0
Mumbai,12-12-2017,0,31.43,0,0
Mumbai,13-12-2017,0,31.13,0,0
Mumbai,14-12-2017,0,33.7,0,0
Mumbai,15-12-2017,0,35.5,0,0
Mumbai,16-12-2017,0,33.31,0,0
Mumbai,17-12-2017,0,35.3,0,0
Mumbai,18-12-2017,0,57.84,0,0
Mumbai,19-12-2017,0,16.1,0,0
Mumbai,20-12-2017,0,170.9,0,0
Mumbai,21-12-2017,0,129.9,0,0
Mumbai,22-12-2017,0,130.96,0,0
Mumbai,23-12-2017,0,129.7,0,3.62
Mumbai,24-12-2017,0,132.17,0,0
Mumbai,25-12-2017,0,84.58,0,0
Mumbai,26-12-2017,0,76.2,0,0
Mumbai,27-12-2017,0,127,0,0
Mumbai,28-12-2017,0,156.72,0,0
Mumbai,29-12-2017,0,163.79,0,0
Mumbai,30-12-2017,0,146.13,0,0
Mumbai,31-12-2017,0,149.36,0,0
Mumbai,01-01-2018,0,123.48,0.28,0
Mumbai,02-01-2018,0,148.1,1.64,0
Mumbai,03-01-2018,0,115.35,3.64,0
Mumbai,04-01-2018,0,112.87,3.55,0
Mumbai,05-01-2018,0,81.9,2.68,0
Mumbai,06-01-2018,0,111.1,2.97,0
Mumbai,07-01-2018,0,86.45,2.62,0
Mumbai,08-01-2018,0,77.62,2.49,0
Mumbai,09-01-2018,0,71.35,2.14,0
Mumbai,10-01-2018,0,17.5,2.43,0
Mumbai,11-01-2018,0,81.3,2.13,0
Mumbai,12-01-2018,0,84.96,2.16,0
Mumbai,13-01-2018,0,41.92,1.93,0
Mumbai,14-01-2018,0,74,2.12,0
Mumbai,15-01-2018,0,18.92,2.53,0
Mumbai,16-01-2018,0,94.91,1.96,0
Mumbai,17-01-2018,0,83.65,1.46,0
Mumbai,18-01-2018,0,94.41,1.22,0
Mumbai,19-01-2018,0,137.24,1.42,0
Mumbai,20-01-2018,0,79.37,1.16,0
Mumbai,21-01-2018,0,81.58,1.29,0
Mumbai,22-01-2018,0,86.28,1.3,0
Mumbai,23-01-2018,0,28.18,0.83,0
Mumbai,24-01-2018,0,90.98,0.1,0
Mumbai,25-01-2018,0,0,0,0
Mumbai,26-01-2018,0,0,0,0
Mumbai,27-01-2018,0,0,0,0
Mumbai,28-01-2018,0,0,0,0
Mumbai,29-01-2018,0,0,0,0
Mumbai,30-01-2018,0,0,0,0
Mumbai,31-01-2018,0,0,0,0
Mumbai,01-02-2018,0,143.92,1.4,0
Mumbai,02-02-2018,0,94.33,1.3,0
Mumbai,03-02-2018,0,44.52,1.6,0
Mumbai,04-02-2018,0,127.49,1.79,0
Mumbai,05-02-2018,0,11.68,1.59,0
Mumbai,06-02-2018,0,95.36,1.69,0
Mumbai,07-02-2018,0,68.63,1.62,0
Mumbai,08-02-2018,0,62.84,1.6,0
Mumbai,09-02-2018,0,51.4,1.37,0
Mumbai,10-02-2018,0,88.28,1.54,0
Mumbai,11-02-2018,0,41.31,1.33,0
Mumbai,12-02-2018,0,33.95,1.4,0
Mumbai,13-02-2018,0,64.53,1.41,0
Mumbai,14-02-2018,0,93.35,1.5,0
Mumbai,15-02-2018,0,40.8,1.1,0
Mumbai,16-02-2018,0,58.1,0.96,0
Mumbai,17-02-2018,0,51.66,0.99,0
Mumbai,18-02-2018,0,66.3,0.98,0
Mumbai,19-02-2018,0,83.43,1.8,0
Mumbai,20-02-2018,0,57.73,1.18,68.43
Mumbai,21-02-2018,0,51.36,1.2,0
Mumbai,22-02-2018,0,116.57,1.53,0
Mumbai,23-02-2018,0,17.44,1.37,0
Mumbai,24-02-2018,0,195.92,1.55,0
Mumbai,25-02-2018,0,185.1,1.71,0
Mumbai,26-02-2018,0,200.29,1.65,0
Mumbai,27-02-2018,0,271.94,1.81,0
Mumbai,28-02-2018,0,267.6,1.93,0
Mumbai,01-03-2018,0,255.18,1.97,0
Mumbai,02-03-2018,0,119.47,2.7,0
Mumbai,03-03-2018,0,120.64,1.88,0
Mumbai,04-03-2018,0,57.87,1.7,0
Mumbai,05-03-2018,0,74.6,1.7,0
Mumbai,06-03-2018,0,70.27,1.78,0
Mumbai,07-03-2018,0,44.13,1.72,0
Mumbai,08-03-2018,0,14.37,1.73,0
Mumbai,09-03-2018,0,118.72,1.8,0
Mumbai,10-03-2018,0,21.7,1.74,0
Mumbai,11-03-2018,0,76.15,1.86,0
Mumbai,12-03-2018,0,110.99,1.67,0
Mumbai,13-03-2018,0,63.2,1.34,0
Mumbai,14-03-2018,0,33.58,1.26,0
Mumbai,15-03-2018,0,53.56,1.31,0
Mumbai,16-03-2018,0,59.86,1.5,0
Mumbai,17-03-2018,0,58.81,1.48,0
Mumbai,18-03-2018,0,60.39,1.36,0
Mumbai,19-03-2018,0,47.85,1.4,0
Mumbai,20-03-2018,0,50.96,1.44,0
Mumbai,21-03-2018,0,40.9,1.53,0
Mumbai,22-03-2018,0,67.51,1.91,0
Mumbai,23-03-2018,0,80.68,1.72,0
Mumbai,24-03-2018,0,56.4,1.7,0
Mumbai,25-03-2018,0,80.13,1.67,0
Mumbai,26-03-2018,0,67.93,1.66,164.37
Mumbai,27-03-2018,0,38.38,1.5,0
Mumbai,28-03-2018,0,42.56,1.36,0
Mumbai,29-03-2018,0,45.33,1.17,0
Mumbai,30-03-2018,0,59.32,1.11,0
Mumbai,31-03-2018,0,50.75,1.1,0
Mumbai,01-04-2018,0,87.87,1.37,0
Mumbai,02-04-2018,0,62.32,1.27,0
Mumbai,03-04-2018,0,65.69,1.32,0
Mumbai,04-04-2018,0,49.2,1.16,0
Mumbai,05-04-2018,0,62.54,1.23,0
Mumbai,06-04-2018,0,81.13,1.29,0
Mumbai,07-04-2018,0,83.74,1.29,0
Mumbai,08-04-2018,0,98.44,1.44,0
Mumbai,09-04-2018,0,111.33,1.55,0
Mumbai,10-04-2018,0,60.39,1.36,0
Mumbai,11-04-2018,0,76.87,1.37,0
Mumbai,12-04-2018,0,44.32,1.31,11.18
Mumbai,13-04-2018,0,55.5,1.34,0
Mumbai,14-04-2018,0,52.3,1.32,0
Mumbai,15-04-2018,0,37.38,1.28,0
Mumbai,16-04-2018,0,40.71,1.29,0
Mumbai,17-04-2018,0,56.6,1.44,0
Mumbai,18-04-2018,0,42.79,1.44,0
Mumbai,19-04-2018,0,65.51,1.47,0
Mumbai,20-04-2018,0,76.67,1.37,0
Mumbai,21-04-2018,0,14.79,1.48,0
Mumbai,22-04-2018,0,0,0,0
Mumbai,23-04-2018,0,0,0,0
Mumbai,24-04-2018,0,0,0,0
Mumbai,25-04-2018,0,50.74,1.83,0
Mumbai,26-04-2018,25.5,110.9,1.96,30.86
Mumbai,27-04-2018,0,0,0,0
Mumbai,28-04-2018,0,0,0,0
Mumbai,29-04-2018,0,0,0,0
Mumbai,30-04-2018,0,0,0,0
Mumbai,01-05-2018,0,0,0,0
Mumbai,02-05-2018,0,0,0,0
Mumbai,03-05-2018,0,0,0,0
Mumbai,04-05-2018,0,0,0,0
Mumbai,05-05-2018,0,0,0,0
Mumbai,06-05-2018,16.74,33.53,1.29,25.48
Mumbai,07-05-2018,18.44,46.3,1.3,22
Mumbai,08-05-2018,18.7,64.12,1.36,19.58
Mumbai,09-05-2018,18.55,63.4,1.35,18.59
Mumbai,10-05-2018,22.57,45.81,1.3,21.3
Mumbai,11-05-2018,23.57,46.8,1.26,24.83
Mumbai,12-05-2018,31.18,36.18,1.23,25.71
Mumbai,13-05-2018,24.22,66.43,1.36,21.32
Mumbai,14-05-2018,21.81,34.55,1.25,22.25
Mumbai,15-05-2018,14.93,33.43,1.22,20.1
Mumbai,16-05-2018,17.86,36.2,1.21,20.6
Mumbai,17-05-2018,24.73,33.18,1.25,15.89
Mumbai,18-05-2018,24.9,53.35,1.27,20.46
Mumbai,19-05-2018,23.97,49.3,1.32,24.61
Mumbai,20-05-2018,20.7,48.48,1.34,22.61
Mumbai,21-05-2018,19.1,34.1,1.27,24.7
Mumbai,22-05-2018,21.85,47.43,1.32,22.67
Mumbai,23-05-2018,24.32,31.4,1.31,23.83
Mumbai,24-05-2018,22.76,28.2,1.19,20.43
Mumbai,25-05-2018,15.38,23.2,1.6,20.99
Mumbai,26-05-2018,18.58,24.14,1.9,22.34
Mumbai,27-05-2018,15.53,27.73,1.23,26.74
